"id,Sleep Duration,Profession,Work Pressure,Academic Pressure,Study Satisfaction,Job Satisfaction,Dietary Habits"
"125106,7-8 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"125112,5-6 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"125119,7-8 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"125120,5-6 hours,Student,0.0,1.0,5.0,0.0,Moderate"
"125121,7-8 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"125129,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"125138,7-8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"125142,5-6 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"125144,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"125151,7-8 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"125155,5-6 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"125158,More than 8 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"125163,7-8 hours,Student,0.0,5.0,5.0,0.0,Healthy"
"125166,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"125168,5-6 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"125169,5-6 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"125175,5-6 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"125176,More than 8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"125178,More than 8 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"125185,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"125199,5-6 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"125204,More than 8 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"125211,More than 8 hours,Student,0.0,1.0,2.0,0.0,Healthy"
"125212,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"125217,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"125223,5-6 hours,Student,0.0,4.0,4.0,0.0,Healthy"
"125226,More than 8 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"125228,5-6 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"125237,More than 8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"125255,More than 8 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"125260,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"125270,5-6 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"125274,7-8 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"125276,More than 8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"125281,5-6 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"125284,More than 8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"125286,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"125291,7-8 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"125294,7-8 hours,Student,0.0,2.0,1.0,0.0,Moderate"
"125295,7-8 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"125296,7-8 hours,Student,0.0,3.0,1.0,0.0,Healthy"
"125300,7-8 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"125308,More than 8 hours,Student,0.0,1.0,2.0,0.0,Healthy"
"125315,More than 8 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"125316,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"125319,7-8 hours,Student,0.0,2.0,1.0,0.0,Moderate"
"125322,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"125323,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"125331,7-8 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"125334,More than 8 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"125357,More than 8 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"125359,7-8 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"125368,7-8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"125371,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"125373,5-6 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"125376,More than 8 hours,Student,0.0,1.0,1.0,0.0,Unhealthy"
"125379,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"125396,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"125399,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"125404,7-8 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"125407,5-6 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"125412,5-6 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"125422,More than 8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"125431,More than 8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"125432,5-6 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"125436,7-8 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"125438,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"125452,7-8 hours,Student,0.0,2.0,2.0,0.0,Moderate"
"125455,5-6 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"125465,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"125466,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"125467,5-6 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"125473,5-6 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"125476,7-8 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"125479,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"125481,5-6 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"125482,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Healthy"
"125483,More than 8 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"125484,More than 8 hours,Student,0.0,1.0,2.0,0.0,Healthy"
"125488,7-8 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"125490,More than 8 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"125492,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"125495,5-6 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"125503,More than 8 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"125504,7-8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"125506,More than 8 hours,Student,0.0,1.0,1.0,0.0,Unhealthy"
"125509,7-8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"125511,7-8 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"125514,7-8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"125515,More than 8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"125520,7-8 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"125528,5-6 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"125542,5-6 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"125551,7-8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"125556,7-8 hours,Student,0.0,1.0,1.0,0.0,Moderate"
"125562,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"125567,5-6 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"125568,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"125579,7-8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"125584,More than 8 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"125586,7-8 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"125587,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"125597,5-6 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"125605,More than 8 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"125609,5-6 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"125621,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"125625,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"125627,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"125630,Less than 5 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"125632,More than 8 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"125640,7-8 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"125647,5-6 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"125648,Less than 5 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"125650,Less than 5 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"125653,More than 8 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"125655,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"125658,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Moderate"
"125662,5-6 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"125671,7-8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"125678,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"125686,5-6 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"125688,More than 8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"125709,5-6 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"125712,7-8 hours,Student,0.0,4.0,5.0,0.0,Moderate"
"125714,7-8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"125720,More than 8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"125724,7-8 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"125730,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Healthy"
"125749,5-6 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"125755,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"125773,7-8 hours,Student,0.0,2.0,2.0,0.0,Unhealthy"
"125774,5-6 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"125775,7-8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"125780,More than 8 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"125781,7-8 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"125789,5-6 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"125793,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"125794,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Healthy"
"125795,7-8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"125796,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"125799,7-8 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"125801,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"125811,7-8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"125820,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"125828,7-8 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"125841,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"125845,7-8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"125848,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Moderate"
"125857,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"125859,5-6 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"125866,7-8 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"125867,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"125882,7-8 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"125888,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"125890,More than 8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"125901,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"125913,7-8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"125917,7-8 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"125925,7-8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"125928,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"125937,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"125939,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Moderate"
"125943,5-6 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"125944,7-8 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"125954,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"125965,5-6 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"125966,7-8 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"125968,7-8 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"125977,More than 8 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"125978,5-6 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"125984,5-6 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"125998,7-8 hours,Student,0.0,2.0,2.0,0.0,Unhealthy"
"126003,More than 8 hours,Student,0.0,5.0,3.0,0.0,Healthy"
"126009,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"126011,5-6 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"126016,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"126018,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"126020,7-8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"126022,7-8 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"126025,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"126026,5-6 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"126027,5-6 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"126040,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"126047,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"126048,More than 8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"126064,7-8 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"126066,More than 8 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"126076,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"126079,7-8 hours,Student,0.0,5.0,4.0,0.0,Healthy"
"126086,5-6 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"126099,More than 8 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"126100,7-8 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"126102,7-8 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"126104,More than 8 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"126119,7-8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"126120,7-8 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"126130,7-8 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"126137,More than 8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"126139,Less than 5 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"126140,5-6 hours,Student,0.0,4.0,4.0,0.0,Healthy"
"126143,Less than 5 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"126155,5-6 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"126160,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"126162,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"126163,Less than 5 hours,Student,0.0,4.0,1.0,0.0,Healthy"
"126164,More than 8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"126168,5-6 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"126170,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"126172,Less than 5 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"126174,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"126191,More than 8 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"126193,More than 8 hours,Student,0.0,4.0,5.0,0.0,Moderate"
"126196,7-8 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"126197,5-6 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"126206,5-6 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"126211,7-8 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"126219,7-8 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"126224,More than 8 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"126225,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"126228,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"126232,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"126233,7-8 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"126236,7-8 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"126249,More than 8 hours,Student,0.0,1.0,2.0,0.0,Healthy"
"126253,7-8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"126254,Less than 5 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"126261,7-8 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"126268,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"126283,Less than 5 hours,Student,0.0,1.0,5.0,0.0,Unhealthy"
"126284,Less than 5 hours,Student,0.0,1.0,4.0,0.0,Moderate"
"126294,5-6 hours,Student,0.0,4.0,4.0,0.0,Healthy"
"126295,7-8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"126296,7-8 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"126308,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"126310,5-6 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"126328,More than 8 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"126330,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"126338,Less than 5 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"126340,7-8 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"126343,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"126347,More than 8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"126353,7-8 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"126369,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"126374,5-6 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"126377,Less than 5 hours,Student,0.0,4.0,3.0,0.0,Moderate"
"126391,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"126398,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"126400,5-6 hours,Student,0.0,4.0,4.0,0.0,Healthy"
"126410,More than 8 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"126411,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"126436,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"126437,7-8 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"126439,7-8 hours,Student,0.0,2.0,3.0,0.0,Healthy"
"126445,More than 8 hours,Student,0.0,2.0,2.0,0.0,Unhealthy"
"126451,5-6 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"126457,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"126459,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"126465,More than 8 hours,Student,0.0,1.0,3.0,0.0,Healthy"
"126470,7-8 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"126474,More than 8 hours,Student,0.0,4.0,3.0,0.0,Healthy"
"126477,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"126479,5-6 hours,Student,0.0,3.0,3.0,0.0,Healthy"
"126485,5-6 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"126486,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"126487,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Moderate"
"126495,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"126510,More than 8 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"126525,7-8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"126526,5-6 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"126528,More than 8 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"126539,5-6 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"126540,5-6 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"126546,More than 8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"126547,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Healthy"
"126549,Less than 5 hours,Student,0.0,5.0,5.0,0.0,Moderate"
"126555,7-8 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"126569,More than 8 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"126571,7-8 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"126573,5-6 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"126576,Less than 5 hours,Student,0.0,4.0,5.0,0.0,Unhealthy"
"126582,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"126588,5-6 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"126589,Less than 5 hours,Student,0.0,3.0,5.0,0.0,Unhealthy"
"126598,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"126604,5-6 hours,Student,0.0,2.0,4.0,0.0,Moderate"
"126605,7-8 hours,Student,0.0,3.0,5.0,0.0,Moderate"
"126613,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"126614,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Healthy"
"126615,5-6 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"126616,5-6 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"126618,5-6 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"126620,5-6 hours,Student,0.0,2.0,5.0,0.0,Unhealthy"
"126626,More than 8 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"126629,5-6 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"126634,7-8 hours,Student,0.0,5.0,3.0,0.0,Unhealthy"
"126637,5-6 hours,Student,0.0,1.0,5.0,0.0,Unhealthy"
"126640,5-6 hours,Student,0.0,1.0,2.0,0.0,Unhealthy"
"126649,7-8 hours,Student,0.0,4.0,4.0,0.0,Unhealthy"
"126666,5-6 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"126667,5-6 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"126668,More than 8 hours,Student,0.0,3.0,3.0,0.0,Unhealthy"
"126671,5-6 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"126674,More than 8 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"126677,More than 8 hours,Student,0.0,2.0,4.0,0.0,Healthy"
"126679,7-8 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"126690,More than 8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"126693,5-6 hours,Student,0.0,5.0,5.0,0.0,Unhealthy"
"126696,7-8 hours,Student,0.0,2.0,3.0,0.0,Moderate"
"126698,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Healthy"
"126699,7-8 hours,Student,0.0,1.0,1.0,0.0,Healthy"
"126701,7-8 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"126706,7-8 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"126711,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Moderate"
"126714,More than 8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"126724,Less than 5 hours,Student,0.0,5.0,4.0,0.0,Unhealthy"
"126737,Less than 5 hours,Student,0.0,4.0,2.0,0.0,Healthy"
"126746,7-8 hours,Student,0.0,3.0,5.0,0.0,Healthy"
"126752,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"126755,Less than 5 hours,Student,0.0,2.0,4.0,0.0,Unhealthy"
"126756,5-6 hours,Student,0.0,2.0,2.0,0.0,Moderate"
"126760,5-6 hours,Student,0.0,5.0,2.0,0.0,Healthy"
"126762,More than 8 hours,Student,0.0,1.0,2.0,0.0,Moderate"
"126765,Less than 5 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"126768,Less than 5 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"126777,5-6 hours,Student,0.0,3.0,3.0,0.0,Moderate"
"126778,5-6 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"126781,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"126783,More than 8 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"126784,7-8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"126788,5-6 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"126791,Less than 5 hours,Student,0.0,5.0,2.0,0.0,Unhealthy"
"126799,5-6 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"126800,7-8 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"126803,More than 8 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"126805,5-6 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"126806,More than 8 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"126809,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"126811,More than 8 hours,Student,0.0,3.0,2.0,0.0,Moderate"
"126814,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"126820,Less than 5 hours,Student,0.0,5.0,3.0,0.0,Moderate"
"126829,7-8 hours,Student,0.0,5.0,1.0,0.0,Healthy"
"126832,7-8 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"126838,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"126846,7-8 hours,Student,0.0,3.0,1.0,0.0,Unhealthy"
"126847,7-8 hours,Student,0.0,4.0,2.0,0.0,Moderate"
"126866,5-6 hours,Student,0.0,2.0,3.0,0.0,Unhealthy"
"126868,More than 8 hours,Student,0.0,1.0,4.0,0.0,Healthy"
"126870,5-6 hours,Student,0.0,4.0,3.0,0.0,Unhealthy"
"126876,5-6 hours,Student,0.0,3.0,1.0,0.0,Healthy"
"126879,Less than 5 hours,Student,0.0,4.0,4.0,0.0,Moderate"
"126880,7-8 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"126894,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"126898,7-8 hours,Student,0.0,3.0,1.0,0.0,Moderate"
"126910,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Moderate"
"126915,Less than 5 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"126925,7-8 hours,Student,0.0,1.0,4.0,0.0,Unhealthy"
"126926,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Unhealthy"
"126940,Less than 5 hours,Student,0.0,3.0,2.0,0.0,Healthy"
"126941,Less than 5 hours,Student,0.0,3.0,4.0,0.0,Moderate"
"126944,More than 8 hours,Student,0.0,3.0,4.0,0.0,Healthy"
"126949,More than 8 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"126950,More than 8 hours,Student,0.0,1.0,3.0,0.0,Moderate"
"126954,More than 8 hours,Student,0.0,1.0,5.0,0.0,Healthy"
"126958,7-8 hours,Student,0.0,2.0,5.0,0.0,Moderate"
"126961,7-8 hours,Student,0.0,4.0,1.0,0.0,Unhealthy"
"126970,7-8 hours,Student,0.0,3.0,4.0,0.0,Unhealthy"
"126971,5-6 hours,Student,0.0,4.0,2.0,0.0,Unhealthy"
"126972,Others,Student,0.0,4.0,1.0,0.0,Unhealthy"
"126983,More than 8 hours,Student,0.0,1.0,3.0,0.0,Unhealthy"
"126992,Less than 5 hours,Student,0.0,5.0,1.0,0.0,Unhealthy"
"127000,7-8 hours,Student,0.0,2.0,5.0,0.0,Healthy"
